Trudeau	May	Mulcair	Harper
136.497236	200.727963	83.19647	111.933878
137.942908	193.898469	116.183465	112.52464
138.817008	179.94516	116.455322	118.915879
139.036719	178.354621	120.071808	133.807198
138.809431	176.779927	123.695522	129.716436
138.941919	174.693713	125.626479	130.190602
138.710658	175.275517	128.426326	131.041277
138.561794	198.992638	130.488845	132.425549
139.111235	197.125369	133.278486	132.937577
138.49687	189.461391	135.646427	132.871408
137.686107	188.379439	137.000372	133.380214
136.393303	188.165214	138.748314	132.625535
134.210422	188.003985	140.637486	125.792794
132.197387	188.228352	142.289753	127.332737
131.00586	188.162357	143.6619	151.260206
129.870208	187.31732	145.496556	155.303119
129.105569	187.006136	148.145631	135.590052
122.734877	186.010437	150.661503	132.920926
118.006541	185.065448	152.296184	132.461648
117.643189	184.141783	155.444066	131.246066
122.408691	183.056297	159.029271	129.904981
122.983082	182.754822	162.13926	129.130149
124.098193	182.681337	164.171694	127.598903
124.209702	182.913709	165.463382	126.442357
124.577461	183.085368	166.349984	125.731545
124.050637	183.302233	163.818469	124.993726
123.884147	183.288223	160.916892	124.805814
122.818128	182.869576	149.993874	124.320178
122.044839	182.005348	152.309038	123.857948
120.359863	181.009081	156.000087	123.767507
118.735392	179.441363	160.148317	123.320379
116.764886	177.160704	162.833652	123.106723
115.295675	174.623558	168.372904	123.023062
114.848093	172.262123	171.029111	122.98006
107.471777	170.721898	171.54061	123.4652
106.742031	167.883694	171.110321	123.227239
109.883967	164.38229	170.494209	123.05249
110.374843	160.777583	169.564666	122.667437
111.039343	159.215609	167.694854	121.641373
112.976977	157.566985	166.826497	120.717552
113.583975	153.404073	165.875303	119.115814
115.279035	151.332738	165.142981	117.245801
115.822393	67.386484	164.237621	114.067964
116.982409	67.393981	163.489477	112.829941
117.172001	67.208541	162.75884	118.01858
117.547593	67.300953	162.060022	123.115067
117.213728	67.323935	161.465782	123.481614
116.961495	164.430398	161.080194	122.72453
116.036444	157.040177	160.897451	122.404586
115.559985	156.660529	160.276536	120.655892
114.399896	159.92368	159.891405	118.817043
113.68217	160.783713	159.721671	114.832345
112.545278	135.710676	159.616961	112.12501
111.981965	136.985464	159.735701	111.08686
111.226908	137.263757	160.058047	132.245844
110.959123	137.390033	160.280612	131.581199
110.972578	156.359059	160.50161	128.511769
110.842329	156.103581	160.769402	129.206369
111.087688	155.929546	161.199621	129.12235
111.444364	156.95349	161.581002	129.256129
111.937115	157.322763	161.950192	129.067174
112.691107	156.861691	161.219106	128.591238
112.955586	156.432253	161.236919	127.78445
113.06297	157.238907	160.924517	126.785561
113.127159	158.977003	160.494062	126.198083
113.121391	162.64117	164.593801	125.159293
113.292686	163.75531	162.273035	124.434161
113.558839	164.571561	157.572832	123.802888
113.936575	160.877741	151.90902	122.343375
114.4305	161.007016	146.82208	121.576301
114.836254	159.840973	140.015251	121.713565
115.328392	159.140497	112.974299	122.413349
115.538465	205.487639	112.467553	121.889112
115.998134	177.751835	158.94782	121.389905
116.671642	179.587911	160.377056	119.032666
117.237798	178.658322	169.206043	118.331808
119.176377	175.086633	167.595508	115.271814
120.073588	174.485967	168.757255	113.712873
120.171992	168.817572	169.289775	109.92746
120.209453	173.144549	169.200975	106.021481
120.151379	165.51141	169.93836	127.492787
119.439096	165.717867	169.929235	124.961685
117.233062	165.407413	169.875197	116.800555
114.83768	165.882804	169.660208	113.821059
114.215779	166.484986	169.08534	112.541211
110.217016	167.157504	168.988169	110.188672
109.424902	168.232927	169.117035	108.408307
103.892607	168.319645	169.320298	105.940459
126.844912	158.870093	169.24829	104.164904
124.927748	158.200422	168.828517	101.976395
116.692747	155.466304	167.746941	101.011557
115.944721	157.388632	166.703202	99.201594
114.09019	156.012838	165.780441	98.397751
112.599565	153.86004	162.255755	97.793429
111.785927	150.675837	155.68994	95.187744
108.444377	144.874393	155.712027	93.975012
108.663923	78.946074	152.360464	91.296983
109.271445	79.044456	158.078559	84.229854
109.690285	78.776728	161.724969	83.969074
110.669971	77.475589	162.843846	116.456653
110.629926	74.339048	164.063381	117.725446
110.693457	74.200994	164.729434	120.867574
110.626435	74.079075	164.764086	124.589672
110.660179	185.61978	163.645658	126.755085
109.914038	163.540536	161.854837	129.04384
109.787097	161.836106	158.756947	131.971873
108.575714	161.247116	155.30677	133.732889
108.44772	160.836927	153.451684	136.150396
105.768149	159.454645	152.52432	138.03484
104.97738	157.891069	152.138324	139.293358
100.938612	150.084467	150.921875	140.920757
99.96271	250.018874	148.892404	142.68244
99.083633	204.078055	146.618614	144.769436
99.081708	201.044621	145.975733	146.19126
115.902162	199.353219	143.976636	148.61121
115.92006	198.303191	141.031567	151.489879
116.407828	197.057993	117.624203	153.852242
117.304483	195.184422	118.042608	156.065279
117.994654	192.811688	144.265879	159.532062
117.716604	190.66176	143.080929	163.168362
117.607308	187.957617	139.994671	164.811245
116.970369	185.677144	138.108443	165.504626
115.674799	183.854703	135.770622	166.495333
115.742415	182.215179	133.131204	162.430327
115.113121	180.792455	132.400953	152.368568
113.807613	179.213872	131.03381	150.13732
111.772587	177.919361	130.543218	149.587908
110.37345	176.55064	131.099817	152.483558
109.600584	175.488224	131.911758	156.707452
108.956559	174.860735	132.160661	162.362999
106.635325	174.390324	132.911551	167.226985
106.057569	174.4338	133.213045	168.918811
104.036642	174.890019	133.565426	171.168204
103.49077	175.176397	134.341262	171.862073
100.420152	175.511119	134.843205	171.404295
99.917206	175.65111	135.44915	170.227913
98.314807	175.588587	135.91925	168.587865
98.132457	175.615917	136.112619	167.226794
95.127275	175.513002	136.619848	166.694594
94.45968	175.132812	137.252194	165.735664
92.713459	174.629223	137.846494	164.811743
92.522378	173.66583	138.730327	163.967294
90.359392	172.084348	139.120039	163.029332
89.670522	170.519641	139.548217	162.742511
110.691584	169.069645	139.866372	162.040176
111.025492	167.799445	139.904125	161.278979
113.590791	166.792368	139.082703	161.004505
114.831876	166.035197	137.86838	160.613036
119.082641	164.927121	136.130683	160.208887
121.364659	164.082351	135.508426	159.862485
124.383055	162.432874	125.885471	159.628634
126.632913	160.06	167.0791	159.742076
128.939797	158.489406	162.16088	159.787307
131.506438	148.231386	162.950328	160.06587
135.05595	148.180371	163.450463	160.276942
137.233838	247.107408	163.280198	160.596981
140.127061	232.403816	163.251811	161.104769
143.738942	212.855726	161.250301	161.2884
146.433336	210.921152	158.918386	161.650356
148.40878	209.390203	157.607602	161.982624
151.659437	206.739128	156.88103	161.04725
154.783503	203.03016	156.117078	160.995452
157.209034	195.759879	156.067963	161.055811
160.544722	192.61989	156.442458	161.288396
163.690249	190.832736	156.637549	164.248097
166.145261	189.33048	157.273246	161.982574
168.019942	187.506792	157.855349	154.104886
169.101221	186.41991	158.354764	148.507227
169.927559	185.875982	158.709963	146.016333
171.267412	185.646133	159.407883	139.218745
172.338924	185.481534	160.32491	112.276302
172.920644	185.53999	161.785186	115.25307
173.319636	185.548654	162.783855	158.911785
173.866831	185.291012	164.103354	159.961622
175.244047	185.275779	165.485965	160.472929
176.951659	185.323798	167.177512	169.145121
179.596461	185.687768	168.94984	168.679591
179.499361	186.323894	169.888753	169.100256
180.3777	186.891831	170.927432	169.045385
180.560115	187.472637	170.88564	169.386257
180.684076	187.71985	170.367717	170.037785
179.643134	188.299746	169.468273	169.951445
178.482906	188.979342	168.008267	169.975945
178.521632	190.428297	165.398262	169.446345
178.784853	192.073355	161.723389	169.0203
179.291082	192.990637	159.181799	168.953146
179.766481	193.06813	155.87342	169.171661
180.083045	192.875549	154.34815	169.42797
180.705108	192.249965	154.164947	169.120507
181.364828	191.617451	152.159693	168.561984
181.94499	189.201351	151.865146	167.304745
182.39812	185.572099	153.325811	166.406074
182.451953	185.497031	152.966824	162.563144
182.232145	186.201825	153.828468	162.307798
182.168182	186.813743	154.277667	155.537809
182.010033	187.681562	154.204198	155.636776
181.694143	188.385855	154.248126	157.845347
181.326385	187.812961	152.74868	162.258918
180.220119	186.92851	152.56484	163.642445
175.476474	187.346788	152.09812	164.142036
165.728357	187.559757	151.226467	164.774214
162.757737	186.740111	151.340909	164.738207
160.820218	184.984122	151.481705	163.091766
157.560651	182.933006	151.488128	160.090786
153.034124	182.497753	152.713506	157.097804
140.934781	182.739657	154.111441	155.198888
140.899895	182.243034	154.314982	153.399775
201.613803	182.040473	154.463996	152.2068
161.601583	180.970122	154.326841	151.160658
161.883491	177.54416	153.628217	150.730708
161.650993	174.018577	153.445575	148.841324
161.722927	168.226893	153.340149	146.153312
159.857981	165.737637	153.498977	143.830946
157.200103	158.173384	154.725773	144.021013
154.853743	157.069218	155.419783	140.936436
151.66562	156.323974	156.01038	118.085697
147.887972	155.470632	156.229962	120.522672
144.293616	154.445989	155.599354	154.491681
141.362647	153.771158	155.139444	145.132525
138.752711	148.800503	154.990251	144.122765
135.814743	146.407924	155.079494	142.723828
133.780388	144.319824	155.165234	139.020702
132.567143	145.00885	155.778093	136.996179
130.941572	145.682523	156.353679	135.030919
129.568783	146.204087	156.602941	132.613167
128.784398	149.597805	157.175142	131.913358
130.28581	149.925142	157.58934	130.990334
132.244733	150.424802	157.757347	130.525353
134.006092	167.785874	158.016793	131.134133
136.122165	168.389848	158.143241	132.108733
136.479237	166.553949	158.43933	132.389756
136.938189	157.504656	159.068244	133.086415
137.941669	157.00622	159.644645	133.416963
138.539912	156.746285	160.474077	133.902931
139.147547	147.920415	161.174084	134.481275
140.839535	147.626432	161.925845	134.952312
142.174985	147.805297	162.631396	135.666393
143.370376	193.225606	162.629912	136.028279
146.032737	197.195611	162.395376	136.160561
148.065044	195.708	161.507192	136.941465
149.964439	191.347547	159.941683	137.470761
152.22854	186.099082	159.917498	137.89529
155.267189	184.136731	160.146673	138.961916
157.22156	182.400136	161.517956	139.351323
159.370625	180.924806	162.194529	139.654479
161.425375	179.725942	161.312682	139.854876
162.231651	178.655211	160.408717	139.3932
164.27333	177.44904	159.340843	138.803448
163.566371	176.270907	157.673946	137.878411
161.851755	174.614642	156.209605	135.511337
160.128254	172.798432	155.169335	127.171578
148.86451	171.337729	153.827103	164.802929
149.015067	169.688575	155.356921	167.302076
157.528995	169.149672	154.67246	162.195169
157.763493	168.430245	154.676904	163.107141
157.690493	167.563924	152.669644	163.431933
156.340962	166.417123	149.16245	162.950492
154.013346	165.444129	146.464285	163.08189
152.978978	164.991261	146.124101	160.935399
151.658796	164.511163	144.975131	158.535353
150.345879	164.740484	144.629484	157.063691
149.06914	164.665629	144.623188	156.37423
147.999753	164.042853	144.661372	156.112855
147.176173	168.797254	144.997425	156.016561
144.677968	168.89833	145.303428	156.528709
142.112957	169.81575	145.406372	157.144092
139.451466	165.876154	145.845843	157.38192
137.594512	163.45449	146.403141	157.869071
132.951601	161.682218	146.835797	158.372269
133.971402	160.850441	146.99375	159.229632
135.94821	158.381525	147.553355	159.860615
122.666186	155.845184	147.965628	160.725512
122.383782	154.395459	148.266332	161.900263
119.502627	153.757422	148.618862	162.94927
118.398699	152.892101	148.775812	164.668957
116.151951	152.106799	149.154775	166.524091
114.087234	151.312061	149.502561	167.725923
111.616925	150.721102	149.997242	169.285837
109.335616	149.789687	151.145175	170.081798
107.882068	148.968932	151.897193	170.939783
105.94995	148.100591	152.363665	170.9965
104.977126	148.008392	152.696101	170.338632
102.529823	147.133046	152.735315	169.004413
101.502479	145.570887	152.212488	167.081529
98.574494	144.964823	151.61495	165.041893
97.298317	145.025137	151.187201	161.297993
94.529412	145.405906	150.53787	158.000075
93.670687	145.793271	149.725142	154.408135
92.856695	145.889831	149.232823	153.950326
92.712506	146.058617	148.824806	146.519469
96.620231	146.195493	147.88208	138.979503
97.291397	146.840858	146.662778	120.733682
102.082111	146.781581	144.519083	120.68794
103.538265	146.181028	141.099046	101.69781
104.642242	145.948178	133.517267	101.722801
105.484358	145.893653	128.637383	151.942192
105.5503	146.329265	127.91206	152.894092
105.894322	146.750273	125.333886	153.365665
104.700955	161.343747	123.595403	152.95483
104.265032	166.249796	126.76721	154.247991
102.956215	166.833927	127.36199	154.323089
102.688708	157.620323	129.537831	153.86597
101.421619	146.833268	129.2022	154.257928
101.103636	146.241364	129.165787	152.737682
100.472101	146.155634	127.745634	152.185777
100.214265	145.758104	126.033469	151.702749
99.892643	144.426946	121.584962	151.211137
99.770464	143.293099	118.441488	151.327767
99.535533	143.753173	117.013354	151.479284
99.509858	145.195608	114.903422	152.145433
99.270813	145.567394	114.190931	152.741658
99.243741	145.776195	111.276502	154.156428
98.978636	145.540273	110.327334	154.502738
98.955082	144.470846	106.089035	154.381873
99.784401	143.622037	105.241771	154.290056
99.897945	143.07361	104.431884	153.620618
100.657196	142.220229	104.222885	153.236189
100.701361	141.718473	103.933775	153.369773
100.844506	141.191174	104.368169	154.010425
100.869725	140.330901	104.293092	154.827456
101.707016	140.291121	105.325349	155.881788
101.768348	138.206704	105.457076	156.056358
102.917852	137.787704	104.803355	155.787683
103.028668	155.056103	104.732137	155.586515
105.385646	155.960076	104.57932	155.041345
105.754022	155.633929	104.481628	155.070178
108.778866	155.547781	104.466539	155.17843
108.831571	155.118916	104.50556	155.306734
106.105582	154.208672	93.871748	155.78963
104.459758	153.551261	93.323982	156.343272
101.684271	153.417348	95.453951	157.029246
108.931014	151.665904	95.325084	157.35928
110.805879	148.953734	101.000693	157.654143
119.011322	153.893952	101.059812	157.823474
120.155788	158.984835	105.374001	158.006907
121.430539	156.588178	105.451985	158.31363
122.26316	154.064487	109.5284	158.659577
